;Matricule;Annee_academique;Niveau;Cursus;Filiere;Age;Annee_naissance;Genre;Distance_domicile_ecole;Note_moy_CC_S1;Note_moy_SN_S1;Note_moy_CC_S2;Note_moy_SN_S2;Moyenne_S1;Moyenne_S2;Moyenne_annuelle;Nb_matieres_validees;Nb_credits_obtenus;Nb_matieres_non_validees;Nb_heures_cours_total;Nb_heures_presence;Nb_projets;Reussite;ratio_heure;encodage_dist_dom;prediction
9602;23G15122;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;6,66;5,86;4,64;5,17;6,18;4,96;5,57;8;24;12;420;217;3;0;0,52;0;0
9603;23G82466;2024/2025;2;ING;Tronc_commun;20;2004;M;<5km;18,06;17,4;18,11;18,69;17,67;18,46;18,06;20;60;0;420;340;3;1;0,81;2;1
9604;23G81350;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;12,59;13,47;13,39;9,51;13,12;11,06;12,09;20;60;0;420;367;3;1;0,87;2;1
9605;23G43117;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;15,52;17,16;13,3;13,62;16,51;13,49;15;20;60;0;420;323;3;1;0,77;2;1
9606;23G10071;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;11,69;15,41;10,46;13,25;13,92;12,14;13,03;20;60;0;420;407;3;1;0,97;2;1
9607;23G15393;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;11,69;13,48;14,16;12,08;12,76;12,91;12,84;20;60;0;420;408;3;1;0,97;0;1
9608;23G97393;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;15,06;15,03;16,33;15,48;15,04;15,82;15,43;20;60;0;420;378;3;1;0,9;2;1
9609;23G87988;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;18,19;15,03;15,3;16,12;16,29;15,79;16,04;20;60;0;420;315;3;1;0,75;0;1
9610;23G23891;2024/2025;1;ING;Tronc_commun;20;2004;F;5-15km;7,08;8,25;5,77;12,11;7,78;9,58;8,68;8;24;12;420;306;3;0;0,73;0;0
9611;23G41006;2024/2025;1;ING;Tronc_commun;18;2006;M;5-15km;15,43;16,46;14,86;13,44;16,05;14,01;15,03;20;60;0;420;384;3;1;0,91;0;1
9612;23G58569;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;15,18;15,27;16,34;15,69;15,24;15,95;15,59;20;60;0;420;370;3;1;0,88;2;1
9613;23G37899;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;15,64;16,32;16,26;17,66;16,05;17,1;16,58;20;60;0;420;336;3;1;0,8;2;1
9614;23G61167;2024/2025;2;ING;Tronc_commun;20;2004;F;<5km;16,47;16,34;15,07;14,93;16,39;14,99;15,69;20;60;0;420;402;3;1;0,96;2;1
9615;23G87617;2024/2025;1;ING;Tronc_commun;20;2004;F;>15km;15,44;17,33;14,72;14,34;16,57;14,49;15,53;20;60;0;420;334;3;1;0,8;2;1
9616;23G36647;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;3,52;5,2;2,75;4,65;4,53;3,89;4,21;15;45;5;420;182;3;0;0,43;0;0
9617;23G48375;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;13,32;17,33;15,33;15,08;15,73;15,18;15,45;20;60;0;420;365;3;1;0,87;2;1
9618;23G35111;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;15,32;16,09;13,96;17,22;15,78;15,92;15,85;20;60;0;420;394;3;1;0,94;0;1
9619;23G68828;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;12,32;15,8;11,64;16,68;14,4;14,67;14,53;20;60;0;420;404;3;1;0,96;2;1
9620;23G72895;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;16,19;13,2;12,92;14,36;14,39;13,78;14,09;20;60;0;420;389;3;1;0,93;2;1
9621;23G25507;2024/2025;2;ING;Tronc_commun;20;2004;F;<5km;12,62;12,66;14,93;11,98;12,64;13,16;12,9;20;60;0;420;347;3;1;0,83;2;1
9622;23G64322;2024/2025;1;ING;Tronc_commun;20;2004;M;<5km;9,59;10,8;11,41;12,07;10,32;11,81;11,06;19;57;1;420;365;3;1;0,87;2;1
9623;23G24810;2024/2025;1;ING;Tronc_commun;20;2004;M;5-15km;9,65;6;4,79;7,22;7,46;6,24;6,85;9;27;11;420;259;3;0;0,62;0;0
9624;23G58806;2024/2025;2;ING;Tronc_commun;20;2004;M;<5km;11,44;11,58;11,59;10,59;11,52;10,99;11,26;20;60;0;420;353;3;1;0,84;2;1
9625;23G40267;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;14,8;16,37;13,53;17,24;15,74;15,75;15,75;20;60;0;420;397;3;1;0,95;0;1
9626;23G43038;2024/2025;1;ING;Tronc_commun;18;2006;M;5-15km;10,59;12,45;10,09;9,79;11,71;9,91;10,81;19;57;1;420;411;3;1;0,98;0;1
9627;23G73432;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;8,95;12,94;9,34;12,62;11,35;11,31;11,33;20;60;0;420;347;3;1;0,83;0;1
9628;23G83220;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;16,92;16,84;16,11;15,38;16,87;15,67;16,27;20;60;0;420;326;3;1;0,78;2;1
9629;23G49437;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;9,32;9,56;9,71;10,57;9,47;10,23;9,85;16;48;4;420;298;3;0;0,71;2;0
9630;23G26521;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;6,3;10,69;9,82;7,22;8,93;8,26;8,6;10;30;10;420;320;3;0;0,76;0;0
9631;23G90121;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;9,77;8,18;10,13;10,13;8,81;10,13;9,47;18;54;2;420;375;3;1;0,89;0;1
9632;23G27947;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;16,97;17,74;13,64;16,22;17,44;15,19;16,31;20;60;0;420;393;3;1;0,94;2;1
9633;23G34148;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;15,64;14,37;13,86;18,01;14,88;16,35;15,61;20;60;0;420;396;3;1;0,94;2;1
9634;23G11037;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;4,24;4,92;3,63;4,8;4,65;4,33;4,49;16;48;4;420;276;3;0;0,66;2;0
9635;23G93257;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;19,11;19,47;18,25;15,81;19,33;16,79;18,06;20;60;0;420;357;3;1;0,85;0;1
9636;23G13853;2024/2025;1;ING;Tronc_commun;19;2005;F;5-15km;15,3;16,7;13,35;13,59;16,14;13,49;14,82;20;60;0;420;347;3;1;0,83;0;1
9637;23G72967;2024/2025;2;ING;Tronc_commun;19;2005;F;>15km;13;17,18;13,72;17,58;15,51;16,04;15,77;20;60;0;420;325;3;1;0,77;2;1
9638;23G47823;2024/2025;1;ING;Tronc_commun;20;2004;F;5-15km;11,06;13,84;10,27;13,69;12,73;12,32;12,53;20;60;0;420;356;3;1;0,85;0;1
9639;23G88287;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;15,21;17,18;15,22;15,9;16,39;15,63;16,01;20;60;0;420;355;3;1;0,85;0;1
9640;23G32376;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;13,61;14,42;11,47;15,64;14,09;13,97;14,03;20;60;0;420;409;3;1;0,97;2;1
9641;23G39520;2024/2025;1;ING;Tronc_commun;19;2005;M;5-15km;17,28;17,26;15,91;15,41;17,27;15,61;16,44;20;60;0;420;376;3;1;0,9;0;1
9642;23G20726;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;14,57;15,31;12,11;15,9;15,01;14,39;14,7;20;60;0;420;349;3;1;0,83;0;1
9643;23G55573;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;12,96;12,24;15,51;12,87;12,53;13,93;13,23;20;60;0;420;371;3;1;0,88;2;1
9644;23G88110;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;6,54;8,68;7,48;6,75;7,82;7,04;7,43;12;36;8;420;239;3;0;0,57;2;0
9645;23G42654;2024/2025;1;ING;Tronc_commun;19;2005;M;>15km;2,99;6,76;3,39;9,18;5,25;6,87;6,06;11;33;9;420;277;3;0;0,66;2;0
9646;23G34226;2024/2025;1;ING;Tronc_commun;18;2006;M;>15km;11,68;10,26;9;9,72;10,83;9,43;10,13;19;57;1;420;372;3;1;0,89;2;1
9647;23G71905;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;8,27;11,79;12,57;11,07;10,38;11,67;11,03;20;60;0;420;354;3;1;0,84;2;1
9648;23G70727;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;7,03;8,03;11,02;10,47;7,63;10,69;9,16;16;48;4;420;177;3;0;0,42;0;0
9649;23G45481;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;8,9;6,62;6,27;6,16;7,53;6,21;6,87;16;48;4;420;274;3;0;0,65;2;0
9650;23G55417;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;12,66;16,7;15,61;13,49;15,08;14,34;14,71;20;60;0;420;368;3;1;0,88;2;1
9651;23G98487;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;14,06;17,42;13,55;13,25;16,08;13,37;14,72;20;60;0;420;379;3;1;0,9;2;1
9652;23G33716;2024/2025;2;ING;Tronc_commun;20;2004;F;<5km;16,79;14;13,82;15,15;15,11;14,62;14,87;20;60;0;420;398;3;1;0,95;2;1
9653;23G99295;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;14,18;12,1;12,37;12,09;12,93;12,2;12,57;20;60;0;420;406;3;1;0,97;2;1
9654;23G50976;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;10,52;9,83;13,03;12,54;10,11;12,74;11,42;19;57;1;420;407;3;1;0,97;2;1
9655;23G75844;2024/2025;1;ING;Tronc_commun;19;2005;F;5-15km;8,76;10,24;10,7;9,99;9,65;10,27;9,96;18;54;2;420;383;3;1;0,91;0;1
9656;23G90602;2024/2025;1;ING;Tronc_commun;18;2006;F;<5km;11,32;11,31;10,86;12,17;11,32;11,65;11,48;16;48;4;420;320;3;1;0,76;2;1
9657;23G17174;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;18,32;17,43;17,13;15,54;17,79;16,18;16,98;20;60;0;420;363;3;1;0,86;2;1
9658;23G93457;2024/2025;1;ING;Tronc_commun;18;2006;F;5-15km;12,28;15,49;11,32;12,29;14,21;11,9;13,05;18;54;2;420;365;3;1;0,87;0;1
9659;23G88549;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;4,19;8,33;5,85;9,6;6,67;8,1;7,38;15;45;5;420;246;3;0;0,59;0;0
9660;23G69520;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;15,66;18,81;17,26;18,81;17,55;18,19;17,87;20;60;0;420;393;3;1;0,94;0;1
9661;23G40188;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;5,08;8,46;5,04;4,41;7,11;4,66;5,88;18;54;2;420;312;3;0;0,74;0;1
9662;23G28500;2024/2025;1;ING;Tronc_commun;19;2005;F;>15km;10,84;14,41;14,63;15,48;12,98;15,14;14,06;17;51;3;420;368;3;1;0,88;2;1
9663;23G48770;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;4,7;5,17;1,78;6,92;4,98;4,87;4,92;12;36;8;420;182;3;0;0,43;2;0
9664;23G56714;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;10,46;15,54;10,16;13,11;13,51;11,93;12,72;20;60;0;420;398;3;1;0,95;2;1
9665;23G84852;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;9,54;10,65;11,04;12,15;10,2;11,71;10,95;18;54;2;420;384;3;1;0,91;0;1
9666;23G47930;2024/2025;1;ING;Tronc_commun;20;2004;M;<5km;5,61;8,4;6,59;6,22;7,28;6,37;6,83;13;39;7;420;325;3;0;0,77;2;0
9667;23G53695;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;17,78;17,04;19,5;19,37;17,34;19,42;18,38;20;60;0;420;323;3;1;0,77;2;1
9668;23G80033;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;16,32;16,94;16,21;16,93;16,69;16,64;16,67;20;60;0;420;364;3;1;0,87;2;1
9669;23G26359;2024/2025;2;ING;Tronc_commun;20;2004;M;5-15km;13,77;14,7;15,32;12,65;14,33;13,72;14,02;20;60;0;420;406;3;1;0,97;0;1
9670;23G20898;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;16,25;15,83;17,54;13,72;16;15,25;15,62;20;60;0;420;322;3;1;0,77;2;1
9671;23G94450;2024/2025;2;ING;Tronc_commun;20;2004;M;5-15km;9,18;7,37;8,31;8,94;8,09;8,69;8,39;10;30;10;420;256;3;0;0,61;0;0
9672;23G14906;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;16,73;17,7;16,67;15,51;17,31;15,97;16,64;20;60;0;420;345;3;1;0,82;2;1
9673;23G80116;2024/2025;1;ING;Tronc_commun;18;2006;M;5-15km;14,59;14,04;14,64;15,59;14,26;15,21;14,74;20;60;0;420;402;3;1;0,96;0;1
9674;23G32818;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;5,59;5,11;2,18;4,3;5,3;3,45;4,38;18;54;2;420;177;3;0;0,42;2;0
9675;23G11263;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;9,9;15,18;10,06;14,64;13,07;12,81;12,94;20;60;0;420;402;3;1;0,96;2;1
9676;23G51414;2024/2025;2;ING;Tronc_commun;20;2004;M;5-15km;3,08;7,33;4,17;4,82;5,63;4,56;5,1;17;51;3;420;263;3;0;0,63;0;0
9677;23G33794;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;13,5;13,81;14;11,14;13,69;12,28;12,99;20;60;0;420;337;3;1;0,8;2;1
9678;23G50072;2024/2025;2;ING;Tronc_commun;19;2005;F;>15km;15,94;16,6;14,93;15,41;16,34;15,22;15,78;20;60;0;420;375;3;1;0,89;2;1
9679;23G37879;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;11,68;12,18;10,63;14,15;11,98;12,74;12,36;20;60;0;420;395;3;1;0,94;0;1
9680;23G77090;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;12,55;9,76;8,99;13,33;10,88;11,6;11,24;19;57;1;420;357;3;1;0,85;2;1
9681;23G83993;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;14,88;18,81;17,6;17,04;17,24;17,27;17,25;20;60;0;420;383;3;1;0,91;0;1
9682;23G99857;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;16,97;17,83;18,33;17,37;17,49;17,75;17,62;20;60;0;420;407;3;1;0,97;0;1
9683;23G46597;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;9,74;11,89;9,86;9,62;11,03;9,71;10,37;18;54;2;420;354;3;1;0,84;2;1
9684;23G72808;2024/2025;1;ING;Tronc_commun;19;2005;F;<5km;16,79;16,71;17,41;18,08;16,74;17,81;17,28;20;60;0;420;369;3;1;0,88;2;1
9685;23G87658;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;10,49;14,23;12,23;13,27;12,74;12,86;12,8;20;60;0;420;337;3;1;0,8;0;1
9686;23G39423;2024/2025;1;ING;Tronc_commun;18;2006;F;<5km;12,93;12,39;9,54;10,22;12,61;9,95;11,28;16;48;4;420;336;3;1;0,8;2;1
9687;23G87025;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;13,99;12,62;13,07;12,26;13,17;12,58;12,87;20;60;0;420;318;3;1;0,76;0;1
9688;23G92458;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;9,04;10,78;6,19;8,03;10,09;7,29;8,69;8;24;12;420;242;3;0;0,58;0;0
9689;23G16902;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;7,09;8,19;4,82;7,73;7,75;6,57;7,16;18;54;2;420;306;3;0;0,73;2;1
9690;23G14840;2024/2025;1;ING;Tronc_commun;18;2006;M;>15km;12,07;14,14;14,85;12,75;13,32;13,59;13,45;20;60;0;420;371;3;1;0,88;2;1
9691;23G88063;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;16,62;15,91;17,89;15,92;16,2;16,71;16,45;20;60;0;420;333;3;1;0,79;0;1
9692;23G39868;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;8,75;12,66;11,22;10,1;11,1;10,55;10,82;18;54;2;420;401;3;1;0,95;2;1
9693;23G40664;2024/2025;2;ING;Tronc_commun;20;2004;F;<5km;14,56;13,66;15,98;15,2;14,02;15,51;14,77;20;60;0;420;344;3;1;0,82;2;1
9694;23G22478;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;9,34;14,02;10,03;12,91;12,15;11,76;11,95;20;60;0;420;316;3;1;0,75;2;1
9695;23G87915;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;13,87;16,18;12,47;14,35;15,25;13,6;14,43;20;60;0;420;325;3;1;0,77;0;1
9696;23G32308;2024/2025;2;ING;Tronc_commun;20;2004;F;5-15km;4,46;8,51;4,62;10,47;6,89;8,13;7,51;14;42;6;420;237;3;0;0,56;0;0
9697;23G46298;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;8,22;10,66;12,47;9,73;9,68;10,83;10,26;18;54;2;420;391;3;1;0,93;2;1
9698;23G97817;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;14,35;15,71;15,33;11,68;15,17;13,14;14,15;20;60;0;420;391;3;1;0,93;2;1
9699;23G58589;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;9,43;11,79;10,04;11,38;10,85;10,85;10,85;19;57;1;420;408;3;1;0,97;2;1
9700;23G58619;2024/2025;1;ING;Tronc_commun;19;2005;F;>15km;15,37;17,55;13,79;16,81;16,68;15,6;16,14;20;60;0;420;373;3;1;0,89;2;1
9701;23G84844;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;17,23;15,13;17,23;17,03;15,97;17,11;16,54;20;60;0;420;322;3;1;0,77;2;1
9702;23G24570;2024/2025;2;ING;Tronc_commun;20;2004;M;<5km;12,43;12,81;10,62;13,8;12,65;12,53;12,59;20;60;0;420;327;3;1;0,78;2;1
9703;23G28803;2024/2025;1;ING;Tronc_commun;18;2006;F;>15km;18,65;17,54;14,66;17,9;17,99;16,61;17,3;17;51;3;420;372;3;1;0,89;2;1
9704;23G86520;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;14,44;18,49;16,92;15,96;16,87;16,35;16,61;20;60;0;420;326;3;1;0,78;2;1
9705;23G49221;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;6,13;11,09;9,46;8,49;9,11;8,88;8,99;13;39;7;420;275;3;0;0,65;2;0
9706;23G89748;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;12,74;11,57;10,88;13,64;12,04;12,53;12,28;20;60;0;420;315;3;1;0,75;0;1
9707;23G11885;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;14,09;12,75;11,3;14,63;13,29;13,3;13,29;20;60;0;420;367;3;1;0,87;0;1
9708;23G53087;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;14,05;12,15;12,22;11,58;12,91;11,84;12,37;20;60;0;420;316;3;1;0,75;2;1
9709;23G65765;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;5,68;8,1;5,21;5,19;7,13;5,19;6,16;12;36;8;420;269;3;0;0,64;2;0
9710;23G61277;2024/2025;2;ING;Tronc_commun;20;2004;M;<5km;11,22;15,6;12,73;12,05;13,85;12,32;13,09;20;60;0;420;379;3;1;0,9;2;1
9711;23G33884;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;17,22;17,42;16,02;18,31;17,34;17,4;17,37;20;60;0;420;383;3;1;0,91;2;1
9712;23G13890;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;7,32;5,38;3,49;9,96;6,16;7,37;6,76;14;42;6;420;325;3;0;0,77;0;0
9713;23G80303;2024/2025;1;ING;Tronc_commun;18;2006;M;>15km;15,17;15,06;15,09;17,93;15,1;16,8;15,95;20;60;0;420;347;3;1;0,83;2;1
9714;23G42212;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;8,73;9,48;10,28;11,06;9,18;10,74;9,96;18;54;2;420;287;3;0;0,68;2;1
9715;23G20457;2024/2025;2;ING;Tronc_commun;19;2005;F;>15km;13,29;10,73;10,46;13,73;11,75;12,42;12,09;20;60;0;420;335;3;1;0,8;2;1
9716;23G11488;2024/2025;1;ING;Tronc_commun;18;2006;M;<5km;14,4;16,23;16,9;17,15;15,5;17,05;16,27;20;60;0;420;343;3;1;0,82;2;1
9717;23G68365;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;12,31;11,38;8,77;11,59;11,75;10,46;11,11;19;57;1;420;319;3;1;0,76;0;1
9718;23G51369;2024/2025;1;ING;Tronc_commun;18;2006;F;5-15km;11,66;11,51;10,13;12,78;11,57;11,72;11,64;20;60;0;420;398;3;1;0,95;0;1
9719;23G86703;2024/2025;2;ING;Tronc_commun;18;2006;M;5-15km;14,75;16,72;15,91;17,3;15,93;16,75;16,34;20;60;0;420;344;3;1;0,82;0;1
9720;23G21721;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;11,35;9,52;10,27;10,07;10,25;10,15;10,2;20;60;0;420;347;3;1;0,83;2;1
9721;23G76137;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;15,25;15,17;11,62;16,16;15,2;14,35;14,77;20;60;0;420;363;3;1;0,86;2;1
9722;23G70906;2024/2025;1;ING;Tronc_commun;20;2004;M;>15km;11,27;10,59;10,47;13,66;10,86;12,39;11,62;19;57;1;420;378;3;1;0,9;2;1
9723;23G51735;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;11,96;13,23;15,71;13,54;12,72;14,41;13,57;20;60;0;420;374;3;1;0,89;2;1
9724;23G61716;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;11,11;16,72;11,44;15,29;14,48;13,75;14,11;20;60;0;420;393;3;1;0,94;2;1
9725;23G85454;2024/2025;2;ING;Tronc_commun;18;2006;M;<5km;9,27;9,86;7,09;10,8;9,62;9,31;9,47;10;30;10;420;321;3;0;0,76;2;0
9726;23G42587;2024/2025;1;ING;Tronc_commun;20;2004;M;>15km;5,49;6,49;4,25;4,27;6,09;4,26;5,18;9;27;11;420;212;3;0;0,5;2;0
9727;23G72168;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;16,47;19;17,48;16,5;17,99;16,89;17,44;20;60;0;420;332;3;1;0,79;2;1
9728;23G51307;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;16,22;16,73;15,36;16,36;16,53;15,96;16,24;20;60;0;420;365;3;1;0,87;2;1
9729;23G65914;2024/2025;1;ING;Tronc_commun;18;2006;M;>15km;2,71;5,47;2,9;6,69;4,37;5,17;4,77;8;24;12;420;230;3;0;0,55;2;0
9730;23G79614;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;11,84;12,4;9,24;13,82;12,18;11,99;12,08;20;60;0;420;353;3;1;0,84;2;1
9731;23G26124;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;17;14,22;16,84;16,96;15,33;16,91;16,12;20;60;0;420;331;3;1;0,79;0;1
9732;23G17994;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;16,69;17,31;16,12;14,12;17,06;14,92;15,99;20;60;0;420;333;3;1;0,79;2;1
9733;23G70429;2024/2025;2;ING;Tronc_commun;18;2006;F;<5km;14,28;17,1;13,73;13,89;15,97;13,83;14,9;20;60;0;420;333;3;1;0,79;2;1
9734;23G54990;2024/2025;1;ING;Tronc_commun;20;2004;F;<5km;0,73;4,76;1,38;6,43;3,15;4,41;3,78;13;39;7;420;268;3;0;0,64;2;0
9735;23G59691;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;16,06;17,9;16,55;19,85;17,16;18,53;17,85;20;60;0;420;391;3;1;0,93;0;1
9736;23G20337;2024/2025;1;ING;Tronc_commun;18;2006;F;>15km;14,8;14,01;15,44;17,68;14,32;16,78;15,55;20;60;0;420;327;3;1;0,78;2;1
9737;23G88588;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;14,69;17,35;12,1;13,78;16,29;13,11;14,7;20;60;0;420;318;3;1;0,76;2;1
9738;23G56298;2024/2025;2;ING;Tronc_commun;18;2006;M;>15km;11,84;10;11,42;13,64;10,74;12,75;11,75;18;54;2;420;318;3;1;0,76;2;1
9739;23G10932;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;6,1;5,2;1;3;5,56;2,2;3,88;17;51;3;420;333;3;0;0,79;2;1
9740;23G52173;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;12,58;11,02;10,81;14,22;11,65;12,86;12,25;20;60;0;420;317;3;1;0,75;0;1
9741;23G92951;2024/2025;2;ING;Tronc_commun;19;2005;F;>15km;11,89;13,59;9,6;12,51;12,91;11,35;12,13;20;60;0;420;348;3;1;0,83;2;1
9742;23G42284;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;2,29;6,75;1,81;4,67;4,97;3,53;4,25;18;54;2;420;218;3;0;0,52;0;0
9743;23G59227;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;9,41;11,21;9,44;11,97;10,49;10,96;10,72;19;57;1;420;406;3;1;0,97;2;1
9744;23G34371;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;11,27;8,56;8;9,22;9,64;8,73;9,19;19;57;1;420;361;3;1;0,86;2;1
9745;23G23272;2024/2025;2;ING;Tronc_commun;19;2005;F;<5km;11,17;8,53;10,17;11,76;9,58;11,13;10,36;20;60;0;420;337;3;1;0,8;2;1
9746;23G61496;2024/2025;2;ING;Tronc_commun;20;2004;M;>15km;12,94;13,7;15,73;14,3;13,4;14,87;14,14;20;60;0;420;393;3;1;0,94;2;1
9747;23G27566;2024/2025;2;ING;Tronc_commun;20;2004;M;5-15km;10,51;10,25;11,22;11,64;10,35;11,47;10,91;20;60;0;420;315;3;1;0,75;0;1
9748;23G73721;2024/2025;1;ING;Tronc_commun;18;2006;F;<5km;11,09;15,9;13,19;15,17;13,98;14,38;14,18;17;51;3;420;394;3;1;0,94;2;1
9749;23G30762;2024/2025;2;ING;Tronc_commun;20;2004;F;>15km;9,49;8,54;8,22;8,6;8,92;8,45;8,68;18;54;2;420;361;3;1;0,86;2;1
9750;23G59572;2024/2025;2;ING;Tronc_commun;19;2005;M;5-15km;10,91;12,92;11,83;13,09;12,12;12,58;12,35;20;60;0;420;376;3;1;0,9;0;1
9751;23G42685;2024/2025;2;ING;Tronc_commun;19;2005;M;>15km;6,15;9,84;6,62;8,25;8,36;7,6;7,98;18;54;2;420;192;3;0;0,46;2;0
9752;23G20775;2024/2025;1;ING;Tronc_commun;19;2005;F;5-15km;12,5;14,75;12,39;10,13;13,85;11,04;12,44;20;60;0;420;328;3;1;0,78;0;1
9753;23G19003;2024/2025;2;ING;Tronc_commun;20;2004;F;<5km;14,23;12,4;14,32;14,35;13,13;14,34;13,73;20;60;0;420;389;3;1;0,93;2;1
9754;23G14582;2024/2025;2;ING;Tronc_commun;18;2006;F;5-15km;14,47;13,7;15,06;16,68;14,01;16,03;15,02;20;60;0;420;399;3;1;0,95;0;1
9755;23G93179;2024/2025;2;ING;Tronc_commun;18;2006;F;>15km;10,65;13,18;10,49;9,09;12,17;9,65;10,91;19;57;1;420;399;3;1;0,95;2;1
9756;23G93206;2024/2025;2;ING;Tronc_commun;19;2005;F;5-15km;9,34;12,27;9,62;10,69;11,1;10,26;10,68;19;57;1;420;359;3;1;0,85;0;1
9757;23G15616;2024/2025;2;ING;Tronc_commun;19;2005;M;<5km;16,43;16,43;16,11;14,96;16,43;15,42;15,93;20;60;0;420;345;3;1;0,82;2;1
