Type_ressource,Identifiant_ressource,Nom_matiere,Filiere,Niveau,Cursus,Annee_academique,Date,Heure_debut,Heure_fin,Type_cours,Periode_annee,Nb_personnes,Capacite,Enseignant_id,Videoprojecteur,Chevauchement,Etat_utilisation_ressource
Salle,25BP2,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-05-06,07:30,11:30,CM,Semestre 2,7,60,ENS-GE-0007,OUI,NON,BIEN_UTILISE
Salle,30BP1,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-04-06,12:30,16:30,CM,Semestre 2,7,60,ENS-GE-0005,NON,NON,SOUS_UTILISE
Salle,19BS2,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-04-14,07:30,11:30,CM,Semestre 2,7,60,ENS-GE-0005,NON,NON,SOUS_UTILISE
Salle,25BS1,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-04-27,07:30,11:30,TD,Semestre 2,3,60,ENS-GE-0012,OUI,NON,BIEN_UTILISE
Salle,05BS0,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-05-26,12:30,16:30,TD,Semestre 2,3,60,ENS-GE-0001,OUI,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-03-13,12:30,16:30,TP,Semestre 2,2,30,ENS-GE-0008,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours GEE N5S2-3,GEE,5,SCI ING,2022/2023,2023-06-07,07:30,11:30,TP,Semestre 2,2,30,ENS-GE-0008,NON,NON,BIEN_UTILISE
Salle,32BP1,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-02-06,12:30,16:30,CM,Semestre 2,15,60,ENS-GM-0003,NON,NON,SOUS_UTILISE
Salle,34BP2,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-05-16,07:30,11:30,CM,Semestre 2,15,60,ENS-GM-0010,NON,NON,SOUS_UTILISE
Salle,05BP0,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-06-02,12:30,16:30,CM,Semestre 2,15,60,ENS-GM-0007,NON,NON,SOUS_UTILISE
Salle,18BS1,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-02-27,12:30,16:30,TD,Semestre 2,7,60,ENS-GM-0011,OUI,OUI,SOUS_UTILISE
Salle,22BP1,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-04-12,12:30,16:30,TD,Semestre 2,7,60,ENS-GM-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-03-31,07:30,11:30,TP,Semestre 2,5,35,ENS-GM-0008,NON,OUI,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N3S2-2,MEMA,3,SCI ING,2022/2023,2023-04-26,07:30,11:30,TP,Semestre 2,5,35,ENS-GM-0013,NON,NON,BIEN_UTILISE
Salle,03BP0,Énergies Renouvelables,GE,3,ING,2022/2023,2023-02-22,12:30,16:30,CM,Semestre 2,37,60,ENS-GE-0003,OUI,NON,BIEN_UTILISE
Salle,19BS2,Énergies Renouvelables,GE,3,ING,2022/2023,2023-03-10,12:30,16:30,CM,Semestre 2,37,60,ENS-GE-0001,NON,NON,BIEN_UTILISE
Salle,26BP2,Énergies Renouvelables,GE,3,ING,2022/2023,2023-03-15,12:30,16:30,CM,Semestre 2,37,120,ENS-GE-0004,OUI,NON,BIEN_UTILISE
Salle,33BP1,Énergies Renouvelables,GE,3,ING,2022/2023,2023-05-19,12:30,16:30,TD,Semestre 2,18,60,ENS-GE-0010,NON,NON,BIEN_UTILISE
Salle,07BP0,Énergies Renouvelables,GE,3,ING,2022/2023,2023-02-24,07:30,11:30,TD,Semestre 2,18,60,ENS-GE-0007,OUI,NON,BIEN_UTILISE
Labo,Labo-Energie,Énergies Renouvelables,GE,3,ING,2022/2023,2023-03-11,12:30,16:30,TP,Semestre 2,12,40,ENS-GE-0010,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Énergies Renouvelables,GE,3,ING,2022/2023,2023-04-15,12:30,16:30,TP,Semestre 2,12,40,ENS-GE-0008,NON,NON,BIEN_UTILISE
Salle,30BS1,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-03-08,07:30,11:30,CM,Semestre 2,53,60,ENS-GPR-0002,NON,NON,BIEN_UTILISE
Salle,18BS2,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-04-24,12:30,16:30,CM,Semestre 2,53,60,ENS-GPR-0001,NON,NON,BIEN_UTILISE
Salle,27BS2,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-06-02,07:30,11:30,CM,Semestre 2,53,120,ENS-GPR-0007,OUI,NON,BIEN_UTILISE
Salle,27BS2,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-03-08,07:30,11:30,TD,Semestre 2,26,120,ENS-GPR-0007,OUI,NON,BIEN_UTILISE
Salle,23BS1,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-02-17,07:30,11:30,TD,Semestre 2,26,60,ENS-GPR-0009,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-05-03,12:30,16:30,TP,Semestre 2,17,30,ENS-GPR-0005,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Sécurité des Procédés,GPR,3,ING,2022/2023,2023-03-11,12:30,16:30,TP,Semestre 2,17,30,ENS-GPR-0001,NON,NON,BIEN_UTILISE
Salle,20BP1,Conversion d'Énergie,GE,3,ING,2022/2023,2023-03-10,12:30,16:30,CM,Semestre 2,37,60,ENS-GE-0012,OUI,NON,BIEN_UTILISE
Salle,32BP1,Conversion d'Énergie,GE,3,ING,2022/2023,2023-03-04,12:30,16:30,CM,Semestre 2,37,60,ENS-GE-0005,NON,NON,BIEN_UTILISE
Salle,29BP1,Conversion d'Énergie,GE,3,ING,2022/2023,2023-06-03,12:30,16:30,CM,Semestre 2,37,60,ENS-GE-0005,OUI,NON,BIEN_UTILISE
Salle,21BS2,Conversion d'Énergie,GE,3,ING,2022/2023,2023-05-03,12:30,16:30,TD,Semestre 2,18,120,ENS-GE-0012,NON,NON,BIEN_UTILISE
Salle,33BS1,Conversion d'Énergie,GE,3,ING,2022/2023,2023-02-09,07:30,11:30,TD,Semestre 2,18,60,ENS-GE-0010,OUI,NON,BIEN_UTILISE
Labo,Labo-Energie,Conversion d'Énergie,GE,3,ING,2022/2023,2023-04-01,07:30,11:30,TP,Semestre 2,12,40,ENS-GE-0007,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Conversion d'Énergie,GE,3,ING,2022/2023,2023-02-21,12:30,16:30,TP,Semestre 2,12,40,ENS-GE-0004,NON,NON,BIEN_UTILISE
Salle,26BP1,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-02-02,07:30,11:30,CM,Semestre 2,23,60,ENS-GPR-0007,NON,NON,SOUS_UTILISE
Salle,05BS0,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-02-04,12:30,16:30,CM,Semestre 2,23,60,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Salle,18BP2,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-03-29,12:30,16:30,CM,Semestre 2,23,60,ENS-GPR-0005,OUI,NON,BIEN_UTILISE
Salle,22BS2,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-03-27,12:30,16:30,TD,Semestre 2,11,60,ENS-GPR-0011,OUI,NON,BIEN_UTILISE
Salle,19BP1,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-04-08,07:30,11:30,TD,Semestre 2,11,60,ENS-GPR-0010,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-03-14,07:30,11:30,TP,Semestre 2,7,30,ENS-GPR-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N3S2-3,CIBI,3,SCI ING,2022/2023,2023-03-20,12:30,16:30,TP,Semestre 2,7,30,ENS-GPR-0006,NON,NON,BIEN_UTILISE
Salle,21BS2,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-04-01,12:30,16:30,CM,Semestre 2,3,120,ENS-TELECOM-0008,NON,NON,SOUS_UTILISE
Salle,22BS1,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-04-17,07:30,11:30,CM,Semestre 2,3,60,ENS-TELECOM-0008,OUI,NON,BIEN_UTILISE
Salle,30BP1,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-06-12,12:30,16:30,CM,Semestre 2,3,60,ENS-TELECOM-0009,NON,NON,SOUS_UTILISE
Salle,27BS2,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-05-20,07:30,11:30,TD,Semestre 2,1,120,ENS-TELECOM-0001,OUI,NON,BIEN_UTILISE
Salle,22BP1,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-02-18,07:30,11:30,TD,Semestre 2,1,60,ENS-TELECOM-0002,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-03-03,07:30,11:30,TP,Semestre 2,1,30,ENS-TELECOM-0008,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours EEAT N5S2-2,EEAT,5,SCI ING,2022/2023,2023-04-17,12:30,16:30,TP,Semestre 2,1,30,ENS-TELECOM-0003,NON,NON,BIEN_UTILISE
Salle,22BS1,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-04-01,07:30,11:30,CM,Semestre 2,11,60,ENS-GPR-0002,OUI,NON,BIEN_UTILISE
Salle,22BP2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-04-29,07:30,11:30,CM,Semestre 2,11,60,ENS-GPR-0004,OUI,NON,BIEN_UTILISE
Salle,22BP1,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-05-15,07:30,11:30,CM,Semestre 2,11,60,ENS-GPR-0007,NON,NON,SOUS_UTILISE
Salle,29BS2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-05-17,07:30,11:30,TD,Semestre 2,5,60,ENS-GPR-0005,NON,NON,BIEN_UTILISE
Salle,26BP1,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-03-10,12:30,16:30,TD,Semestre 2,5,60,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-04-27,12:30,16:30,TP,Semestre 2,3,30,ENS-GPR-0001,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N4S2-4,CIBI,4,SCI ING,2022/2023,2023-03-27,12:30,16:30,TP,Semestre 2,3,30,ENS-GPR-0010,NON,NON,BIEN_UTILISE
Salle,25BP2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-03-28,12:30,16:30,CM,Semestre 2,37,60,ENS-GQHSE-0002,OUI,NON,BIEN_UTILISE
Salle,29BP2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-05-22,07:30,11:30,CM,Semestre 2,37,60,ENS-GQHSE-0001,NON,NON,BIEN_UTILISE
Salle,20BS2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-03-23,12:30,16:30,CM,Semestre 2,37,120,ENS-GQHSE-0004,OUI,NON,BIEN_UTILISE
Salle,30BP2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-02-17,07:30,11:30,TD,Semestre 2,18,60,ENS-GQHSE-0005,OUI,NON,BIEN_UTILISE
Salle,27BP2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-05-30,07:30,11:30,TD,Semestre 2,18,120,ENS-GQHSE-0008,OUI,NON,BIEN_UTILISE
Labo,Labo-GM,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-04-24,12:30,16:30,TP,Semestre 2,12,35,ENS-GQHSE-0001,NON,NON,BIEN_UTILISE
Labo,Labo-Physique2,Cours GQHSE N3S2-3,GQHSE,3,ING,2022/2023,2023-02-13,12:30,16:30,TP,Semestre 2,12,40,ENS-GQHSE-0003,NON,NON,BIEN_UTILISE
Salle,30BP1,Data Mining,SDIA,3,SCI ING,2022/2023,2023-05-11,12:30,16:30,CM,Semestre 2,25,60,ENS-GIT-0011,NON,NON,SOUS_UTILISE
Salle,25BP2,Data Mining,SDIA,3,SCI ING,2022/2023,2023-02-27,07:30,11:30,CM,Semestre 2,25,60,ENS-GIT-0020,OUI,NON,BIEN_UTILISE
Salle,27BP2,Data Mining,SDIA,3,SCI ING,2022/2023,2023-05-10,12:30,16:30,CM,Semestre 2,25,120,ENS-GIT-0019,OUI,NON,BIEN_UTILISE
Salle,04BP0,Data Mining,SDIA,3,SCI ING,2022/2023,2023-02-17,07:30,11:30,TD,Semestre 2,12,60,ENS-GIT-0014,NON,NON,BIEN_UTILISE
Salle,05BS0,Data Mining,SDIA,3,SCI ING,2022/2023,2023-06-03,07:30,11:30,TD,Semestre 2,12,60,ENS-GIT-0019,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Data Mining,SDIA,3,SCI ING,2022/2023,2023-06-07,07:30,11:30,TP,Semestre 2,8,50,ENS-GIT-0013,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Data Mining,SDIA,3,SCI ING,2022/2023,2023-05-24,12:30,16:30,TP,Semestre 2,8,50,ENS-GIT-0010,NON,NON,BIEN_UTILISE
Salle,28BS1,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-03-30,07:30,11:30,CM,Semestre 2,53,60,ENS-GM-0001,NON,NON,BIEN_UTILISE
Salle,20BS1,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-05-05,07:30,11:30,CM,Semestre 2,53,60,ENS-GM-0007,NON,NON,BIEN_UTILISE
Salle,30BP2,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-04-06,07:30,11:30,CM,Semestre 2,53,60,ENS-GM-0005,OUI,NON,BIEN_UTILISE
Salle,19BP1,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-05-19,07:30,11:30,TD,Semestre 2,26,60,ENS-GM-0006,OUI,NON,BIEN_UTILISE
Salle,25BS1,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-06-10,07:30,11:30,TD,Semestre 2,26,60,ENS-GM-0008,OUI,NON,BIEN_UTILISE
Labo,Labo-GM,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-05-26,12:30,16:30,TP,Semestre 2,17,35,ENS-GM-0001,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Mécanique Vibratoire,GM,3,ING,2022/2023,2023-05-26,12:30,16:30,TP,Semestre 2,17,35,ENS-GM-0015,NON,OUI,BIEN_UTILISE
Salle,27BS2,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-05-13,07:30,11:30,CM,Semestre 2,3,120,ENS-TELECOM-0002,OUI,NON,BIEN_UTILISE
Salle,21BS2,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-06-01,07:30,11:30,CM,Semestre 2,3,120,ENS-TELECOM-0006,NON,NON,SOUS_UTILISE
Salle,32BS2,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-02-25,07:30,11:30,CM,Semestre 2,3,60,ENS-TELECOM-0010,OUI,NON,BIEN_UTILISE
Salle,32BP1,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-02-18,07:30,11:30,TD,Semestre 2,1,60,ENS-TELECOM-0008,NON,NON,BIEN_UTILISE
Salle,30BP1,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-04-22,12:30,16:30,TD,Semestre 2,1,60,ENS-TELECOM-0010,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-06-07,12:30,16:30,TP,Semestre 2,1,30,ENS-TELECOM-0004,NON,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours EEAT N5S2-1,EEAT,5,SCI ING,2022/2023,2023-05-16,12:30,16:30,TP,Semestre 2,1,35,ENS-TELECOM-0009,NON,NON,BIEN_UTILISE
Salle,18BP2,Géotechnique,GCI,3,ING,2022/2023,2023-02-16,07:30,11:30,CM,Semestre 2,52,60,ENS-GCI-0012,OUI,NON,BIEN_UTILISE
Salle,29BP1,Géotechnique,GCI,3,ING,2022/2023,2023-04-11,12:30,16:30,CM,Semestre 2,52,60,ENS-GCI-0004,OUI,NON,BIEN_UTILISE
Salle,02BP0,Géotechnique,GCI,3,ING,2022/2023,2023-05-19,07:30,11:30,CM,Semestre 2,52,60,ENS-GCI-0014,NON,NON,BIEN_UTILISE
Salle,20BS1,Géotechnique,GCI,3,ING,2022/2023,2023-03-18,07:30,11:30,TD,Semestre 2,26,60,ENS-GCI-0008,NON,NON,BIEN_UTILISE
Salle,26BP1,Géotechnique,GCI,3,ING,2022/2023,2023-06-13,07:30,11:30,TD,Semestre 2,26,60,ENS-GCI-0008,NON,NON,BIEN_UTILISE
Labo,Labo-GCI,Géotechnique,GCI,3,ING,2022/2023,2023-03-17,07:30,11:30,TP,Semestre 2,17,35,ENS-GCI-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GCI,Géotechnique,GCI,3,ING,2022/2023,2023-04-21,07:30,11:30,TP,Semestre 2,17,35,ENS-GCI-0007,NON,NON,BIEN_UTILISE
Salle,25BS1,Chimie Organique,GPR,3,ING,2022/2023,2023-03-06,12:30,16:30,CM,Semestre 2,53,60,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Salle,25BS2,Chimie Organique,GPR,3,ING,2022/2023,2023-04-08,12:30,16:30,CM,Semestre 2,53,60,ENS-GPR-0010,NON,NON,BIEN_UTILISE
Salle,27BP1,Chimie Organique,GPR,3,ING,2022/2023,2023-05-26,07:30,11:30,CM,Semestre 2,53,60,ENS-GPR-0010,OUI,NON,BIEN_UTILISE
Salle,04BS0,Chimie Organique,GPR,3,ING,2022/2023,2023-03-16,07:30,11:30,TD,Semestre 2,26,60,ENS-GPR-0011,OUI,NON,BIEN_UTILISE
Salle,28BP1,Chimie Organique,GPR,3,ING,2022/2023,2023-02-14,12:30,16:30,TD,Semestre 2,26,60,ENS-GPR-0005,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Chimie Organique,GPR,3,ING,2022/2023,2023-02-21,12:30,16:30,TP,Semestre 2,17,30,ENS-GPR-0008,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Chimie Organique,GPR,3,ING,2022/2023,2023-06-15,12:30,16:30,TP,Semestre 2,17,30,ENS-GPR-0005,NON,OUI,BIEN_UTILISE
Salle,27BP2,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-04-22,07:30,11:30,CM,Semestre 2,42,120,ENS-GIT-0005,OUI,NON,BIEN_UTILISE
Salle,25BP1,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-06-12,07:30,11:30,CM,Semestre 2,42,60,ENS-GIT-0021,NON,NON,BIEN_UTILISE
Salle,31BS2,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-02-06,07:30,11:30,CM,Semestre 2,42,120,ENS-GIT-0003,OUI,NON,BIEN_UTILISE
Salle,22BS1,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-04-22,12:30,16:30,TD,Semestre 2,21,60,ENS-GIT-0001,OUI,NON,BIEN_UTILISE
Salle,19BS2,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-04-06,12:30,16:30,TD,Semestre 2,21,60,ENS-GIT-0012,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-04-10,07:30,11:30,TP,Semestre 2,14,50,ENS-GIT-0024,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Cours GESI N3S2-3,GESI,3,ING,2022/2023,2023-04-06,07:30,11:30,TP,Semestre 2,14,50,ENS-GIT-0015,NON,NON,BIEN_UTILISE
Salle,23BS2,Big Data,SDIA,4,SCI ING,2022/2023,2023-06-05,12:30,16:30,CM,Semestre 2,5,60,ENS-GIT-0004,OUI,NON,BIEN_UTILISE
Salle,25BS1,Big Data,SDIA,4,SCI ING,2022/2023,2023-03-15,12:30,16:30,CM,Semestre 2,5,60,ENS-GIT-0016,OUI,NON,BIEN_UTILISE
Salle,33BP2,Big Data,SDIA,4,SCI ING,2022/2023,2023-05-25,07:30,11:30,CM,Semestre 2,5,120,ENS-GIT-0014,OUI,NON,BIEN_UTILISE
Salle,20BS1,Big Data,SDIA,4,SCI ING,2022/2023,2023-06-15,07:30,11:30,TD,Semestre 2,2,60,ENS-GIT-0019,NON,NON,BIEN_UTILISE
Salle,02BP0,Big Data,SDIA,4,SCI ING,2022/2023,2023-05-06,07:30,11:30,TD,Semestre 2,2,60,ENS-GIT-0011,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Big Data,SDIA,4,SCI ING,2022/2023,2023-03-25,07:30,11:30,TP,Semestre 2,1,50,ENS-GIT-0007,NON,OUI,BIEN_UTILISE
Labo,Labo-INFO,Big Data,SDIA,4,SCI ING,2022/2023,2023-03-04,12:30,16:30,TP,Semestre 2,1,50,ENS-GIT-0014,NON,NON,BIEN_UTILISE
Salle,04BP0,Génie Logiciel,GIT,3,ING,2022/2023,2023-02-03,12:30,16:30,CM,Semestre 2,35,60,ENS-GIT-0022,NON,NON,BIEN_UTILISE
Salle,02BS0,Génie Logiciel,GIT,3,ING,2022/2023,2023-06-13,12:30,16:30,CM,Semestre 2,35,60,ENS-GIT-0008,OUI,NON,BIEN_UTILISE
Salle,19BS2,Génie Logiciel,GIT,3,ING,2022/2023,2023-02-13,07:30,11:30,CM,Semestre 2,35,60,ENS-GIT-0013,NON,NON,BIEN_UTILISE
Salle,27BP1,Génie Logiciel,GIT,3,ING,2022/2023,2023-05-02,12:30,16:30,TD,Semestre 2,17,60,ENS-GIT-0005,OUI,NON,BIEN_UTILISE
Salle,33BS1,Génie Logiciel,GIT,3,ING,2022/2023,2023-03-22,07:30,11:30,TD,Semestre 2,17,60,ENS-GIT-0002,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Génie Logiciel,GIT,3,ING,2022/2023,2023-03-04,07:30,11:30,TP,Semestre 2,11,50,ENS-GIT-0010,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Génie Logiciel,GIT,3,ING,2022/2023,2023-03-18,12:30,16:30,TP,Semestre 2,11,50,ENS-GIT-0015,NON,NON,BIEN_UTILISE
Salle,33BS2,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-03-20,07:30,11:30,CM,Semestre 2,9,120,ENS-GQHSE-0005,OUI,NON,BIEN_UTILISE
Salle,28BS2,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-02-16,07:30,11:30,CM,Semestre 2,9,60,ENS-GQHSE-0007,OUI,NON,BIEN_UTILISE
Salle,25BS2,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-02-04,12:30,16:30,CM,Semestre 2,9,60,ENS-GQHSE-0008,NON,OUI,SOUS_UTILISE
Salle,34BP1,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-04-26,07:30,11:30,TD,Semestre 2,4,60,ENS-GQHSE-0006,OUI,NON,BIEN_UTILISE
Salle,04BP0,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-04-07,07:30,11:30,TD,Semestre 2,4,60,ENS-GQHSE-0002,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-06-06,12:30,16:30,TP,Semestre 2,3,35,ENS-GQHSE-0004,NON,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours GQHSE N4S2-3,GQHSE,4,ING,2022/2023,2023-05-20,12:30,16:30,TP,Semestre 2,3,35,ENS-GQHSE-0005,NON,NON,BIEN_UTILISE
Salle,21BP2,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-02-27,07:30,11:30,CM,Semestre 2,21,120,ENS-TELECOM-0007,OUI,NON,BIEN_UTILISE
Salle,18BP1,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-04-13,07:30,11:30,CM,Semestre 2,21,60,ENS-TELECOM-0004,NON,NON,SOUS_UTILISE
Salle,01BS0,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-05-05,07:30,11:30,CM,Semestre 2,21,60,ENS-TELECOM-0008,OUI,NON,BIEN_UTILISE
Salle,32BP1,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-02-09,12:30,16:30,TD,Semestre 2,10,60,ENS-TELECOM-0008,NON,NON,BIEN_UTILISE
Salle,21BP2,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-02-22,07:30,11:30,TD,Semestre 2,10,120,ENS-TELECOM-0006,OUI,NON,BIEN_UTILISE
Labo,Labo-GMP,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-04-15,07:30,11:30,TP,Semestre 2,7,35,ENS-TELECOM-0004,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours EEAT N3S2-2,EEAT,3,SCI ING,2022/2023,2023-02-23,12:30,16:30,TP,Semestre 2,7,40,ENS-TELECOM-0008,NON,NON,BIEN_UTILISE
Salle,27BP2,CAO/DAO,GM,3,ING,2022/2023,2023-02-14,12:30,16:30,CM,Semestre 2,53,120,ENS-GM-0013,OUI,NON,BIEN_UTILISE
Salle,32BS1,CAO/DAO,GM,3,ING,2022/2023,2023-03-16,12:30,16:30,CM,Semestre 2,53,60,ENS-GM-0013,NON,NON,BIEN_UTILISE
Salle,27BP2,CAO/DAO,GM,3,ING,2022/2023,2023-02-27,12:30,16:30,CM,Semestre 2,53,120,ENS-GM-0015,OUI,OUI,SOUS_UTILISE
Salle,26BP1,CAO/DAO,GM,3,ING,2022/2023,2023-06-13,12:30,16:30,TD,Semestre 2,26,60,ENS-GM-0011,NON,NON,BIEN_UTILISE
Salle,01BP0,CAO/DAO,GM,3,ING,2022/2023,2023-04-28,12:30,16:30,TD,Semestre 2,26,60,ENS-GM-0005,OUI,NON,BIEN_UTILISE
Labo,Labo-GM,CAO/DAO,GM,3,ING,2022/2023,2023-06-07,07:30,11:30,TP,Semestre 2,17,35,ENS-GM-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GM,CAO/DAO,GM,3,ING,2022/2023,2023-05-26,12:30,16:30,TP,Semestre 2,17,35,ENS-GM-0015,NON,NON,BIEN_UTILISE
Salle,19BS1,Cours GESI N4S2-4,GESI,4,ING,2022/2023,2023-05-11,07:30,11:30,CM,Semestre 2,13,60,ENS-GIT-0015,NON,NON,SOUS_UTILISE
Salle,21BS1,Cours GESI N4S2-4,GESI,4,ING,2022/2023,2023-04-15,12:30,16:30,CM,Semestre 2,13,60,ENS-GIT-0014,OUI,NON,BIEN_UTILISE
Salle,34BS2,Cours GESI N4S2-4,GESI,4,ING,2022/2023,2023-03-11,12:30,16:30,CM,Semestre 2,13,60,ENS-GIT-0016,OUI,NON,BIEN_UTILISE
Salle,32BP1,Cours GESI N4S2-4,GESI,4,ING,2022/2023,2023-03-04,12:30,16:30,TD,Semestre 2,6,60,ENS-GIT-0013,NON,NON,BIEN_UTILISE
